run_group,category,model,prompt_setting,language,raw_generation_files,automatic_metric_files,correctness_files,raw_present,metrics_present,correctness_present,complete_raw_metrics_correctness,raw_paths,metric_paths,correctness_paths
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,one_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/c7e655e028a8_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/45a7659e10fa_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/_long_paths/f72808e905b9_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/83406dbe4444_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,one_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/09ab61533cec_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/394c99e547f8_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/_long_paths/74c2a63f1252_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/fe63a138ddea_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,one_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/3756b933559a_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/9e505b72d399_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/52a9cc8133b2_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,few_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/a9b0dd53b8f0_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/80f917558e10_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/_long_paths/2c94041537c6_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/592b1872a60d_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,few_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/f05f222ea0ae_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/9d5e2f5144b4_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/_long_paths/70da3716a4c4_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/0feca74d7094_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,open-source-lora,gemma_2_2b_it_lora_multilang,few_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/76bbecc30eff_gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/c334122bb3e7_gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/6e9d63f16b22_gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,zero_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/78e17dcbd498_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/071f4061ff9a_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/cc7dab0b70c4_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,zero_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/e81392b1067e_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/9762da604375_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/711346bcad27_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,zero_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/cd234f6f2ae2_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,one_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/3e5c59387be8_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/2099859b62f6_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/68ff91b210ec_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,one_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/e9c80e057196_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/2825b40ca031_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/44a4931de7af_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,one_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/4b0c4859f8f4_qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,few_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/db939e55cfdc_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/33ebecd20a80_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/4dc9f6a70648_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,few_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/aefbed18c90d_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/549b42690914_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/d55b8e9f9b3a_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_1_5b_instruct_lora_multilang,few_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/4e4599ab715f_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,zero_shot,python,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/a17d9c9b056f_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness.json_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,zero_shot,java,1,1,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/3e38693e10ff_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/90cdffc2d3f5_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,zero_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/67ba25550d0b_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,one_shot,python,1,1,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/259bc904b3cd_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/f6996898f5ad_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,one_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/d35ebf04a593_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/14355b534339_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/484a82a3a6e0_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,one_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/d3355fd565f2_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,few_shot,python,1,1,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/ca2701d198cb_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/4bf3ff8b1b15_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,few_shot,java,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/a50cb9a42dc7_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-lora/_long_paths/d9c56edcac4e_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/open-source-lora/_long_paths/16723c3d7658_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json
core_400_report_run,open-source-lora,qwen25_coder_1_5b_instruct_lora_multilang,few_shot,javascript,1,2,2,True,True,True,True,outputs/segregated_results/open-source-lora/_long_paths/46b7b479ea96_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl | outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json
core_400_report_run,commercial-base,deepseek_chat,zero_shot,python,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_python_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,zero_shot,java,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_java_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,zero_shot,javascript,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_javascript_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_javascript_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,one_shot,python,2,6,6,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_one_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_python_400_smoke_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_python_400_smoke_eval.json_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_python_400_smoke_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_python_400_smoke_correctness.json_summary.json | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_python_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,one_shot,java,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_one_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_java_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_java_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,one_shot,javascript,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_one_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_one_shot_javascript_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1_code_grounded_summary.json
