artifact_id,repository_relative_path,source_relative_path,sha256,size_bytes,publication_status,reason
pub_00319,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,50b0d7001ff86dabf9a6a51d491777e9293896f30914017eceb71d2e81bef26f,372596,INCLUDE_GIT,authoritative selected compact public evidence
pub_00320,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_summary.json,092f0c9b47c6028266e0a4e9d36fee72663e95c827321bc805a22d22101c4195,1315,INCLUDE_GIT,authoritative selected compact public evidence
pub_00321,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness.json_detailed.jsonl,7919babf93c7ab89ce8f18cc1eccc95792468cad53b127ca9cd712bbfd214e5e,350041,INCLUDE_GIT,authoritative selected compact public evidence
pub_00322,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness.json_summary.json,a6d980208341714d90785e44ceae20f984b330618561a7ed4a14a8f6d7a0d22f,1285,INCLUDE_GIT,authoritative selected compact public evidence
pub_00323,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_correctness.json_detailed.jsonl,054e7eb62262be7f54ea066bbff8e39a4fdb143522d9e4c413278bc0bcc4e187,345401,INCLUDE_GIT,authoritative selected compact public evidence
pub_00324,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_correctness.json_summary.json,ba52eaba565935e3ce5292696769b13699ac3ba39b8b7703c8f1ff0cf121e30d,1307,INCLUDE_GIT,authoritative selected compact public evidence
pub_00325,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v3_repaired_correctness.json_detailed.jsonl,bae8979c01b0c8e29b96d5b970e241f49272447d51e77d6f69f391770c4d08cf,315027,INCLUDE_GIT,authoritative selected compact public evidence
pub_00326,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v3_repaired_correctness.json_summary.json,b0d83c79512de814c6abd51ff6c9d4394b99fbca35bdac09fb8b3d4406170ebb,1336,INCLUDE_GIT,authoritative selected compact public evidence
pub_00327,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl,88f927ad13e556ae49efc605b672354c5ec93559eb5756a09917641df6c2e3d0,346913,INCLUDE_GIT,authoritative selected compact public evidence
pub_00328,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_summary.json,bc1b86d23e54590cf46e5d3d0c7d72cad9756dd055ac6140e37ffa6b00cbd669,1277,INCLUDE_GIT,authoritative selected compact public evidence
pub_00329,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,cea9cff55698874a4409e13e8424c484507b2f12641c91c0bfebd9e36e6063cd,391643,INCLUDE_GIT,authoritative selected compact public evidence
pub_00330,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json,e4504a71f4ebaf2bd15b29c487fd1fbc2f1e59c278ed6153ae7122c6c38f3dc0,1314,INCLUDE_GIT,authoritative selected compact public evidence
pub_00331,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,bf460671c73aeffeb9b061e981577ba45c27f88c311b9c68f0ece018e4c8e8e6,406835,INCLUDE_GIT,authoritative selected compact public evidence
pub_00332,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_summary.json,a515935dba248c5e6b667917704a798ba4b58ef013b37b0e833d3312e5ea8ae2,1328,INCLUDE_GIT,authoritative selected compact public evidence
pub_00333,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl,ad7e776ddbb28fb961a99be58fa342392c0472dc45d41b42281c9f3218913372,380871,INCLUDE_GIT,authoritative selected compact public evidence
pub_00334,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_correctness.json_summary.json,314f6c6253fe6d692f4c84af13faf540e0a0e28aeee541da8dfa4910a8a5e02a,1296,INCLUDE_GIT,authoritative selected compact public evidence
pub_00335,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_detailed.jsonl,6e73c68b3a0a001b604de2508cb2723462e20f3a306e4cdcce04f8b6c560f490,409777,INCLUDE_GIT,authoritative selected compact public evidence
pub_00336,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_summary.json,4aa61fa57dab35ef29f2a59530cd743408144e5323202fc3e14e981dcdc67f0c,1102,INCLUDE_GIT,authoritative selected compact public evidence
pub_00337,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_javascript_400_v1_eval.json_detailed.jsonl,875837c990cf8b84a5c001e27be7bd0cc7d51e92c964cbae2b7b93c50fe6b58c,386056,INCLUDE_GIT,authoritative selected compact public evidence
pub_00338,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_javascript_400_v1_eval.json_summary.json,9b8714081b73932f56da371b13c79fe345daf5934639ad0b610cb3f283551616,1124,INCLUDE_GIT,authoritative selected compact public evidence
pub_00339,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,235d613b513a02ade0a0ba686d3cd521b542c6894adf46d7289253384aba4224,409862,INCLUDE_GIT,authoritative selected compact public evidence
pub_00340,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_java_400_v1_eval.json_summary.json,7ab3bf6e3c7cec46dc46f00f34fce9777781d258e7b9740bb089f157f057d533,1115,INCLUDE_GIT,authoritative selected compact public evidence
pub_00341,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,9dedb5ac4ddf46dd7a155996b31ad1d04d988f1590ba874a48ca22dc7ad9877d,420685,INCLUDE_GIT,authoritative selected compact public evidence
pub_00342,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_javascript_400_v1_eval.json_summary.json,a939c95913d85013351b0cca22aa6101b5286d91f70d57c734476e6fe509d8b0,1123,INCLUDE_GIT,authoritative selected compact public evidence
pub_00343,experiments/core_400/codegemma_2b/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,9b0f072583acbdbfcc63b9009b185c1650ff284eac29a04661e86cb9c1c91079,358643,INCLUDE_GIT,authoritative selected compact public evidence
pub_00344,experiments/core_400/codegemma_2b/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_code_grounded_summary.json,a416e2b98d635bc8bfd47fabc909b4b7859532c57aca2d8dafb47285b216d4bb,1288,INCLUDE_GIT,authoritative selected compact public evidence
pub_00345,experiments/core_400/codegemma_2b/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_detailed.jsonl,04a086e5aa7b6828de3d25567a12405728a38fce80d972493425640056307a72,374247,INCLUDE_GIT,authoritative selected compact public evidence
pub_00346,experiments/core_400/codegemma_2b/java/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_summary.json,a7b8f272da765d4ee923ea56e91e8710645ecd426fd4a13bf16011f71b59bb01,1091,INCLUDE_GIT,authoritative selected compact public evidence
pub_00347,experiments/core_400/codegemma_2b/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,ef5885cd9f1741edca418ec8cd9f7b22c47041f176d1d2dbbf31c04d0787f8aa,348584,INCLUDE_GIT,authoritative selected compact public evidence
pub_00348,experiments/core_400/codegemma_2b/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_code_grounded_summary.json,fab874f281d2e0192aee7fa46b49667d70edce287234d3434e66f6d0a36d15f0,1308,INCLUDE_GIT,authoritative selected compact public evidence
pub_00349,experiments/core_400/codegemma_2b/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_detailed.jsonl,36559f6ad4e3a6ce12b6bc25b5f53e8b06ec458ec295de285743c99e587ad5b4,360312,INCLUDE_GIT,authoritative selected compact public evidence
pub_00350,experiments/core_400/codegemma_2b/javascript/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_summary.json,2b668f13e67a2529a0a2b52276b684dc5a9ec8410d6b5a8ad52b30bcd3522aca,1109,INCLUDE_GIT,authoritative selected compact public evidence
pub_00351,experiments/core_400/codegemma_2b/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,02d09b8247d410e3909d277d829917696e1c22864df3ede154931df38e179126,326577,INCLUDE_GIT,authoritative selected compact public evidence
pub_00352,experiments/core_400/codegemma_2b/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_code_grounded_summary.json,6da5c7930a65e23f7de0e770c13788dbade54f5c5cb8a979d170cc59587742e7,1262,INCLUDE_GIT,authoritative selected compact public evidence
pub_00353,experiments/core_400/codegemma_2b/python/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_detailed.jsonl,eff1b220fad614e7712543f80dcfc1f3e697f43095af669354352cc4d03c6389,338879,INCLUDE_GIT,authoritative selected compact public evidence
pub_00354,experiments/core_400/codegemma_2b/python/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_summary.json,04f34779ce0fc26a7f172bde070b698dda16e2b9c8a9a4184b8828c02466483d,1099,INCLUDE_GIT,authoritative selected compact public evidence
pub_00355,experiments/core_400/codegemma_2b/java/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_java_400_v1_detailed.jsonl,208e55ca4ead8302c9fba0b414671e70fad7418fb079cd165202a5a85323eaf0,315728,INCLUDE_GIT,authoritative selected compact public evidence
pub_00356,experiments/core_400/codegemma_2b/java/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_java_400_v1_summary.json,fb93da3e1707406a8bb40fc7812d2d4a9d3500ae2d9eff88f7fe55d244e257b5,1093,INCLUDE_GIT,authoritative selected compact public evidence
pub_00357,experiments/core_400/codegemma_2b/javascript/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_detailed.jsonl,f6e8bb4526627706d7897c0bdad20e7700d8c3169ad0e00f1555357250954f80,309372,INCLUDE_GIT,authoritative selected compact public evidence
pub_00358,experiments/core_400/codegemma_2b/javascript/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_summary.json,7db8ffaf0fff4563c549925108807f975caa13a99fc737a27bc8bbd19f9d51db,1107,INCLUDE_GIT,authoritative selected compact public evidence
pub_00359,experiments/core_400/codegemma_2b/python/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_detailed.jsonl,2467a4422d99f4f7631acf766cdb2a8cc81009f76937751c5e7e184d252890cb,334977,INCLUDE_GIT,authoritative selected compact public evidence
pub_00360,experiments/core_400/codegemma_2b/python/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_summary.json,148c3e3d401047426949a75f7309fd3e5a4a8768fc5e659bf07d0a57d89cb6a7,1097,INCLUDE_GIT,authoritative selected compact public evidence
pub_00361,experiments/core_400/codegemma_2b/java/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,97a0e9223a945ad40aca47a51594b46e6bdd5d3401b6499abceb5627ff1bfa60,399797,INCLUDE_GIT,authoritative selected compact public evidence
pub_00362,experiments/core_400/codegemma_2b/java/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_code_grounded_summary.json,42d3018bab38709bd5a4483f649724afe354d0653ad3d21bab25c90a96aef636,1293,INCLUDE_GIT,authoritative selected compact public evidence
pub_00363,experiments/core_400/codegemma_2b/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_detailed.jsonl,ba45db8063b8232aa4cd240e095a45127819af3e8fd6d2d3a8fffa8f5af40483,411779,INCLUDE_GIT,authoritative selected compact public evidence
pub_00364,experiments/core_400/codegemma_2b/java/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_summary.json,abeaa11e25116daff3b92f709c9210e11f9a9244b1f86f5333a9f94a23227c15,1098,INCLUDE_GIT,authoritative selected compact public evidence
pub_00365,experiments/core_400/codegemma_2b/javascript/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl,0854f636bbee16b8d60acd142650f5a9ef876145693e6d75c0e2f57ed823ff1a,403571,INCLUDE_GIT,authoritative selected compact public evidence
pub_00366,experiments/core_400/codegemma_2b/javascript/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_code_grounded_summary.json,3a95431de2137d6e4a22072134b517d506942e8e3a6436d196239334f3083ae1,1313,INCLUDE_GIT,authoritative selected compact public evidence
pub_00367,experiments/core_400/codegemma_2b/javascript/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_detailed.jsonl,4bbc547dffaf836cf0e3259076153a99ea056e7c211da0b21b87ff728890d44f,410812,INCLUDE_GIT,authoritative selected compact public evidence
pub_00368,experiments/core_400/codegemma_2b/javascript/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_summary.json,717a294d250dce3e086624ce0f09a717a65c79e0863f68842ee3b2cefcffdc9f,1108,INCLUDE_GIT,authoritative selected compact public evidence
pub_00369,experiments/core_400/codegemma_2b/python/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl,fb11e9bb5fa5298c805bfb3f7b0424b7f7dd8dd678c6603249b42038d65c7114,319683,INCLUDE_GIT,authoritative selected compact public evidence
pub_00370,experiments/core_400/codegemma_2b/python/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_code_grounded_summary.json,91685ffcd58a86493b839bcbec6d73809060e52eca0fc042c06bfe2012ff9791,1283,INCLUDE_GIT,authoritative selected compact public evidence
pub_00371,experiments/core_400/codegemma_2b/python/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_detailed.jsonl,9be900dd892991ebf044d2f8a834103dbe6c9b51e770dcb06eed1d543e74dcb8,327825,INCLUDE_GIT,authoritative selected compact public evidence
pub_00372,experiments/core_400/codegemma_2b/python/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_summary.json,e6910e5259c997ff33c8e398111a6ca23886629d0b10627d83a95514a504ba0a,1096,INCLUDE_GIT,authoritative selected compact public evidence
pub_00373,experiments/core_400/gemma_2_2b_it/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,e5e5bf5e22ae8604e45bf7c4e11cc80e7eec00406432bcc11eb660d7a7fc0b8d,349262,INCLUDE_GIT,authoritative selected compact public evidence
pub_00374,experiments/core_400/gemma_2_2b_it/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_code_grounded_summary.json,8709caf393601cdf816392cc399e84c522fca8d89d33053be7074662d87b5b2a,1292,INCLUDE_GIT,authoritative selected compact public evidence
pub_00375,experiments/core_400/gemma_2_2b_it/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_detailed.jsonl,ebb8dd90b80d70e79e51f28b6f1613f216d886376e4cf87e0c2f6956f897c6eb,367937,INCLUDE_GIT,authoritative selected compact public evidence
pub_00376,experiments/core_400/gemma_2_2b_it/java/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_summary.json,eb5a6d2502ec9a4406a4714a13b1a2fc6e4889340be5c41b56b649d8dc5d5803,1093,INCLUDE_GIT,authoritative selected compact public evidence
pub_00377,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,ef3001ce7284cf7814e89173547b6f35cbfc8a101d0d82b6dda08c73cf3d1574,315431,INCLUDE_GIT,authoritative selected compact public evidence
pub_00378,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_code_grounded_summary.json,8a8d6052a8f8aa26366be19f55b14c636f98f571c7e2dc3e3d816bb8e3c61627,1306,INCLUDE_GIT,authoritative selected compact public evidence
pub_00379,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_detailed.jsonl,1ac572703c2819f7f87b86fc8655e43bcbb36ce957eb32a8b5f13d1cdd62955d,326885,INCLUDE_GIT,authoritative selected compact public evidence
pub_00380,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_summary.json,958803cac4d812b6f0d99b0d0052df55c2ab4040ebd981e810305087706bb1e7,1105,INCLUDE_GIT,authoritative selected compact public evidence
pub_00381,experiments/core_400/gemma_2_2b_it/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,42886a979dc5858b1d7006c67dc65234e0529bf2f5cac4101aaa0e87b5c969ee,322830,INCLUDE_GIT,authoritative selected compact public evidence
pub_00382,experiments/core_400/gemma_2_2b_it/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_code_grounded_summary.json,a8408132b7a8b22566d817e34e1fef6deabd668252df7f0440dda168a63943bd,1276,INCLUDE_GIT,authoritative selected compact public evidence
pub_00383,experiments/core_400/gemma_2_2b_it/python/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_detailed.jsonl,fdd82dcc040c238df733e6734ee5d9ee7252c868d28e93088195b5e2282a9dd8,335665,INCLUDE_GIT,authoritative selected compact public evidence
pub_00384,experiments/core_400/gemma_2_2b_it/python/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_summary.json,66b63abeb57b640bee1fa3e8e395877e766da14a00cbd6aadeb7fcef6c95c204,1099,INCLUDE_GIT,authoritative selected compact public evidence
pub_00385,experiments/core_400/gemma_2_2b_it/java/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_detailed.jsonl,7e920d23382ce800f152512ca79299ed34c6bc9541849095baf8b15648644fbc,319988,INCLUDE_GIT,authoritative selected compact public evidence
pub_00386,experiments/core_400/gemma_2_2b_it/java/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_summary.json,0e8967b20158f1f5c3468c9b06ae608722b2e05c673465179d20f40e65fbe660,1097,INCLUDE_GIT,authoritative selected compact public evidence
pub_00387,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_detailed.jsonl,79c362933e09573a081af1bb73483c4c076e4557ee678b9cc974955d842fd1ae,314198,INCLUDE_GIT,authoritative selected compact public evidence
pub_00388,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_summary.json,d120f53bcb8bd7dc4747287fb4e572556cdc2d8e00facfd3085c16bcc6f3c8eb,1109,INCLUDE_GIT,authoritative selected compact public evidence
pub_00389,experiments/core_400/gemma_2_2b_it/python/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_python_400_v1_detailed.jsonl,5c8545bd67d97011a1addfa29d8d6639642879a09711a0dfc0102fb617eac6b4,339688,INCLUDE_GIT,authoritative selected compact public evidence
pub_00390,experiments/core_400/gemma_2_2b_it/python/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_python_400_v1_summary.json,bbe1462d7aab6833cd39728d5b4aa707fad91fc1b28de3cbac460296d526dfd1,1097,INCLUDE_GIT,authoritative selected compact public evidence
pub_00391,experiments/core_400/gemma_2_2b_it/java/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_code_grounded_detailed.jsonl,1e1fd722a65622dac0cfa9ac3a3e28cd5d1a8f0dee433bf888556c4b7c28330c,330666,INCLUDE_GIT,authoritative selected compact public evidence
pub_00392,experiments/core_400/gemma_2_2b_it/java/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_code_grounded_summary.json,d8af0cbca9b4a2682b57661ac5c17c31645977c7f25573cb8e8e477cbd59a747,1303,INCLUDE_GIT,authoritative selected compact public evidence
pub_00393,experiments/core_400/gemma_2_2b_it/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_detailed.jsonl,368875c107ce09c8b0b212295260a88f5c77700fd6f4a51d99615d0849de9470,348376,INCLUDE_GIT,authoritative selected compact public evidence
pub_00394,experiments/core_400/gemma_2_2b_it/java/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_summary.json,2a618829e0c3a8273af71b4b6c0dfad0e2c82439bc8bc7d9f19a06f356385f3f,1092,INCLUDE_GIT,authoritative selected compact public evidence
pub_00395,experiments/core_400/gemma_2_2b_it/javascript/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2_code_grounded_detailed.jsonl,aa4cd873eb47def950ab4b850e373fff332e8941e15162ad076b25f8fc0c5515,338336,INCLUDE_GIT,authoritative selected compact public evidence
pub_00396,experiments/core_400/gemma_2_2b_it/javascript/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2_code_grounded_summary.json,7a8a3f20d2a4f866fd1296af91f3405ae6ec4aac3543bd33578dc3c0dcff34ca,1313,INCLUDE_GIT,authoritative selected compact public evidence
