condition_id,artifact_type,source_relative_path,public_path,source_sha256,public_sha256,publication_decision
codegemma_2b__java__zs,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_java_400_v1.jsonl,experiments/core_400/codegemma_2b/java/zs/generation/raw_generations.jsonl,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,INCLUDE_GIT
codegemma_2b__java__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/java/zs/assessment/automatic_detailed.jsonl,ba45db8063b8232aa4cd240e095a45127819af3e8fd6d2d3a8fffa8f5af40483,ba45db8063b8232aa4cd240e095a45127819af3e8fd6d2d3a8fffa8f5af40483,INCLUDE_GIT
codegemma_2b__java__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_summary.json,experiments/core_400/codegemma_2b/java/zs/assessment/automatic_summary.json,abeaa11e25116daff3b92f709c9210e11f9a9244b1f86f5333a9f94a23227c15,abeaa11e25116daff3b92f709c9210e11f9a9244b1f86f5333a9f94a23227c15,INCLUDE_GIT
codegemma_2b__java__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,experiments/core_400/codegemma_2b/java/zs/assessment/code_grounded_detailed.jsonl,97a0e9223a945ad40aca47a51594b46e6bdd5d3401b6499abceb5627ff1bfa60,97a0e9223a945ad40aca47a51594b46e6bdd5d3401b6499abceb5627ff1bfa60,INCLUDE_GIT
codegemma_2b__java__zs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_code_grounded_summary.json,experiments/core_400/codegemma_2b/java/zs/assessment/code_grounded_summary.json,42d3018bab38709bd5a4483f649724afe354d0653ad3d21bab25c90a96aef636,42d3018bab38709bd5a4483f649724afe354d0653ad3d21bab25c90a96aef636,INCLUDE_GIT
codegemma_2b__javascript__fs,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_few_shot_javascript_400_v1.jsonl,experiments/core_400/codegemma_2b/javascript/fs/generation/raw_generations.jsonl,73e82d9068f1af0acefc5462fb3fb0bb53e80829f9b8a91bcd482582ab811859,73e82d9068f1af0acefc5462fb3fb0bb53e80829f9b8a91bcd482582ab811859,INCLUDE_GIT
codegemma_2b__javascript__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/fs/assessment/automatic_detailed.jsonl,36559f6ad4e3a6ce12b6bc25b5f53e8b06ec458ec295de285743c99e587ad5b4,36559f6ad4e3a6ce12b6bc25b5f53e8b06ec458ec295de285743c99e587ad5b4,INCLUDE_GIT
codegemma_2b__javascript__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_summary.json,experiments/core_400/codegemma_2b/javascript/fs/assessment/automatic_summary.json,2b668f13e67a2529a0a2b52276b684dc5a9ec8410d6b5a8ad52b30bcd3522aca,2b668f13e67a2529a0a2b52276b684dc5a9ec8410d6b5a8ad52b30bcd3522aca,INCLUDE_GIT
codegemma_2b__javascript__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/fs/assessment/code_grounded_detailed.jsonl,ef5885cd9f1741edca418ec8cd9f7b22c47041f176d1d2dbbf31c04d0787f8aa,ef5885cd9f1741edca418ec8cd9f7b22c47041f176d1d2dbbf31c04d0787f8aa,INCLUDE_GIT
codegemma_2b__javascript__fs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_code_grounded_summary.json,experiments/core_400/codegemma_2b/javascript/fs/assessment/code_grounded_summary.json,fab874f281d2e0192aee7fa46b49667d70edce287234d3434e66f6d0a36d15f0,fab874f281d2e0192aee7fa46b49667d70edce287234d3434e66f6d0a36d15f0,INCLUDE_GIT
codegemma_2b__javascript__os,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,experiments/core_400/codegemma_2b/javascript/os/generation/raw_generations.jsonl,591e88ed44d9d9ead90b331a459e50cb1dee4e825610cd554a11d546a27cb8b1,591e88ed44d9d9ead90b331a459e50cb1dee4e825610cd554a11d546a27cb8b1,INCLUDE_GIT
codegemma_2b__javascript__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/os/assessment/automatic_detailed.jsonl,f6e8bb4526627706d7897c0bdad20e7700d8c3169ad0e00f1555357250954f80,f6e8bb4526627706d7897c0bdad20e7700d8c3169ad0e00f1555357250954f80,INCLUDE_GIT
codegemma_2b__javascript__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_summary.json,experiments/core_400/codegemma_2b/javascript/os/assessment/automatic_summary.json,7db8ffaf0fff4563c549925108807f975caa13a99fc737a27bc8bbd19f9d51db,7db8ffaf0fff4563c549925108807f975caa13a99fc737a27bc8bbd19f9d51db,INCLUDE_GIT
codegemma_2b__javascript__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/codegemma_2b_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/os/assessment/code_grounded_detailed.jsonl,20681fdb5af6f185e7e7b32551f09b45b20bf62fb0ca40d141cff40bda6a0d01,20681fdb5af6f185e7e7b32551f09b45b20bf62fb0ca40d141cff40bda6a0d01,INCLUDE_GIT
codegemma_2b__javascript__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/codegemma_2b_P1_one_shot_javascript_400_v1_correctness.json_summary.json,experiments/core_400/codegemma_2b/javascript/os/assessment/code_grounded_summary.json,35cc11353143fa5d6d048fce9338be686c14b46ef3df1a2def8a6478d1bb847c,35cc11353143fa5d6d048fce9338be686c14b46ef3df1a2def8a6478d1bb847c,INCLUDE_GIT
codegemma_2b__javascript__zs,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,experiments/core_400/codegemma_2b/javascript/zs/generation/raw_generations.jsonl,4254c5d2d793f05efba5e199387e42b14b5745a60efcdc420f237133ba802796,4254c5d2d793f05efba5e199387e42b14b5745a60efcdc420f237133ba802796,INCLUDE_GIT
codegemma_2b__javascript__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/zs/assessment/automatic_detailed.jsonl,4bbc547dffaf836cf0e3259076153a99ea056e7c211da0b21b87ff728890d44f,4bbc547dffaf836cf0e3259076153a99ea056e7c211da0b21b87ff728890d44f,INCLUDE_GIT
codegemma_2b__javascript__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_summary.json,experiments/core_400/codegemma_2b/javascript/zs/assessment/automatic_summary.json,717a294d250dce3e086624ce0f09a717a65c79e0863f68842ee3b2cefcffdc9f,717a294d250dce3e086624ce0f09a717a65c79e0863f68842ee3b2cefcffdc9f,INCLUDE_GIT
codegemma_2b__javascript__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl,experiments/core_400/codegemma_2b/javascript/zs/assessment/code_grounded_detailed.jsonl,0854f636bbee16b8d60acd142650f5a9ef876145693e6d75c0e2f57ed823ff1a,0854f636bbee16b8d60acd142650f5a9ef876145693e6d75c0e2f57ed823ff1a,INCLUDE_GIT
codegemma_2b__javascript__zs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_code_grounded_summary.json,experiments/core_400/codegemma_2b/javascript/zs/assessment/code_grounded_summary.json,3a95431de2137d6e4a22072134b517d506942e8e3a6436d196239334f3083ae1,3a95431de2137d6e4a22072134b517d506942e8e3a6436d196239334f3083ae1,INCLUDE_GIT
codegemma_2b__python__fs,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_few_shot_python_400_v1.jsonl,experiments/core_400/codegemma_2b/python/fs/generation/raw_generations.jsonl,6467f14b8028bf7a8ed9f44706de59041310c6d7b160bdd1af2ebe7c637c4182,6467f14b8028bf7a8ed9f44706de59041310c6d7b160bdd1af2ebe7c637c4182,INCLUDE_GIT
codegemma_2b__python__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/python/fs/assessment/automatic_detailed.jsonl,eff1b220fad614e7712543f80dcfc1f3e697f43095af669354352cc4d03c6389,eff1b220fad614e7712543f80dcfc1f3e697f43095af669354352cc4d03c6389,INCLUDE_GIT
codegemma_2b__python__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_summary.json,experiments/core_400/codegemma_2b/python/fs/assessment/automatic_summary.json,04f34779ce0fc26a7f172bde070b698dda16e2b9c8a9a4184b8828c02466483d,04f34779ce0fc26a7f172bde070b698dda16e2b9c8a9a4184b8828c02466483d,INCLUDE_GIT
codegemma_2b__python__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,experiments/core_400/codegemma_2b/python/fs/assessment/code_grounded_detailed.jsonl,02d09b8247d410e3909d277d829917696e1c22864df3ede154931df38e179126,02d09b8247d410e3909d277d829917696e1c22864df3ede154931df38e179126,INCLUDE_GIT
codegemma_2b__python__fs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_code_grounded_summary.json,experiments/core_400/codegemma_2b/python/fs/assessment/code_grounded_summary.json,6da5c7930a65e23f7de0e770c13788dbade54f5c5cb8a979d170cc59587742e7,6da5c7930a65e23f7de0e770c13788dbade54f5c5cb8a979d170cc59587742e7,INCLUDE_GIT
codegemma_2b__python__os,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_python_400_v1.jsonl,experiments/core_400/codegemma_2b/python/os/generation/raw_generations.jsonl,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,INCLUDE_GIT
codegemma_2b__python__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/python/os/assessment/automatic_detailed.jsonl,2467a4422d99f4f7631acf766cdb2a8cc81009f76937751c5e7e184d252890cb,2467a4422d99f4f7631acf766cdb2a8cc81009f76937751c5e7e184d252890cb,INCLUDE_GIT
codegemma_2b__python__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_summary.json,experiments/core_400/codegemma_2b/python/os/assessment/automatic_summary.json,148c3e3d401047426949a75f7309fd3e5a4a8768fc5e659bf07d0a57d89cb6a7,148c3e3d401047426949a75f7309fd3e5a4a8768fc5e659bf07d0a57d89cb6a7,INCLUDE_GIT
codegemma_2b__python__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/codegemma_2b_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl,experiments/core_400/codegemma_2b/python/os/assessment/code_grounded_detailed.jsonl,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,INCLUDE_GIT
codegemma_2b__python__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/codegemma_2b_P1_one_shot_python_400_v1_correctness.json_summary.json,experiments/core_400/codegemma_2b/python/os/assessment/code_grounded_summary.json,f06bd62062e0d132d8b3cf215fe434ab09119ae26a271b006a9c2f7506e36435,f06bd62062e0d132d8b3cf215fe434ab09119ae26a271b006a9c2f7506e36435,INCLUDE_GIT
codegemma_2b__python__zs,raw_generation,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_python_400_v1.jsonl,experiments/core_400/codegemma_2b/python/zs/generation/raw_generations.jsonl,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,INCLUDE_GIT
codegemma_2b__python__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_detailed.jsonl,experiments/core_400/codegemma_2b/python/zs/assessment/automatic_detailed.jsonl,9be900dd892991ebf044d2f8a834103dbe6c9b51e770dcb06eed1d543e74dcb8,9be900dd892991ebf044d2f8a834103dbe6c9b51e770dcb06eed1d543e74dcb8,INCLUDE_GIT
codegemma_2b__python__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_summary.json,experiments/core_400/codegemma_2b/python/zs/assessment/automatic_summary.json,e6910e5259c997ff33c8e398111a6ca23886629d0b10627d83a95514a504ba0a,e6910e5259c997ff33c8e398111a6ca23886629d0b10627d83a95514a504ba0a,INCLUDE_GIT
codegemma_2b__python__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl,experiments/core_400/codegemma_2b/python/zs/assessment/code_grounded_detailed.jsonl,fb11e9bb5fa5298c805bfb3f7b0424b7f7dd8dd678c6603249b42038d65c7114,fb11e9bb5fa5298c805bfb3f7b0424b7f7dd8dd678c6603249b42038d65c7114,INCLUDE_GIT
codegemma_2b__python__zs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_code_grounded_summary.json,experiments/core_400/codegemma_2b/python/zs/assessment/code_grounded_summary.json,91685ffcd58a86493b839bcbec6d73809060e52eca0fc042c06bfe2012ff9791,91685ffcd58a86493b839bcbec6d73809060e52eca0fc042c06bfe2012ff9791,INCLUDE_GIT
gemma_2_2b_it__java__fs,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl,experiments/core_400/gemma_2_2b_it/java/fs/generation/raw_generations.jsonl,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,INCLUDE_GIT
gemma_2_2b_it__java__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/fs/assessment/automatic_detailed.jsonl,ebb8dd90b80d70e79e51f28b6f1613f216d886376e4cf87e0c2f6956f897c6eb,ebb8dd90b80d70e79e51f28b6f1613f216d886376e4cf87e0c2f6956f897c6eb,INCLUDE_GIT
gemma_2_2b_it__java__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_summary.json,experiments/core_400/gemma_2_2b_it/java/fs/assessment/automatic_summary.json,eb5a6d2502ec9a4406a4714a13b1a2fc6e4889340be5c41b56b649d8dc5d5803,eb5a6d2502ec9a4406a4714a13b1a2fc6e4889340be5c41b56b649d8dc5d5803,INCLUDE_GIT
gemma_2_2b_it__java__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/fs/assessment/code_grounded_detailed.jsonl,e5e5bf5e22ae8604e45bf7c4e11cc80e7eec00406432bcc11eb660d7a7fc0b8d,e5e5bf5e22ae8604e45bf7c4e11cc80e7eec00406432bcc11eb660d7a7fc0b8d,INCLUDE_GIT
gemma_2_2b_it__java__fs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_code_grounded_summary.json,experiments/core_400/gemma_2_2b_it/java/fs/assessment/code_grounded_summary.json,8709caf393601cdf816392cc399e84c522fca8d89d33053be7074662d87b5b2a,8709caf393601cdf816392cc399e84c522fca8d89d33053be7074662d87b5b2a,INCLUDE_GIT
gemma_2_2b_it__java__os,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl,experiments/core_400/gemma_2_2b_it/java/os/generation/raw_generations.jsonl,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,INCLUDE_GIT
gemma_2_2b_it__java__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/os/assessment/automatic_detailed.jsonl,7e920d23382ce800f152512ca79299ed34c6bc9541849095baf8b15648644fbc,7e920d23382ce800f152512ca79299ed34c6bc9541849095baf8b15648644fbc,INCLUDE_GIT
gemma_2_2b_it__java__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_summary.json,experiments/core_400/gemma_2_2b_it/java/os/assessment/automatic_summary.json,0e8967b20158f1f5c3468c9b06ae608722b2e05c673465179d20f40e65fbe660,0e8967b20158f1f5c3468c9b06ae608722b2e05c673465179d20f40e65fbe660,INCLUDE_GIT
gemma_2_2b_it__java__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/gemma_2_2b_it_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/os/assessment/code_grounded_detailed.jsonl,cb4212d5731045d7b00949a12b683aa400c92832752aad78e56260af0102d057,cb4212d5731045d7b00949a12b683aa400c92832752aad78e56260af0102d057,INCLUDE_GIT
gemma_2_2b_it__java__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/gemma_2_2b_it_P1_one_shot_java_400_v1_correctness.json_summary.json,experiments/core_400/gemma_2_2b_it/java/os/assessment/code_grounded_summary.json,6eea779eec57f01076e8a7e86a5cb2d0faeb409b671c4171a8d079b835e0f6cb,6eea779eec57f01076e8a7e86a5cb2d0faeb409b671c4171a8d079b835e0f6cb,INCLUDE_GIT
gemma_2_2b_it__java__zs,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2.jsonl,experiments/core_400/gemma_2_2b_it/java/zs/generation/raw_generations.jsonl,6d47f2f11b1540fd256c7aba6c6f57e21b8d06a5fc28015f6310f7c0ea808279,6d47f2f11b1540fd256c7aba6c6f57e21b8d06a5fc28015f6310f7c0ea808279,INCLUDE_GIT
gemma_2_2b_it__java__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/zs/assessment/automatic_detailed.jsonl,368875c107ce09c8b0b212295260a88f5c77700fd6f4a51d99615d0849de9470,368875c107ce09c8b0b212295260a88f5c77700fd6f4a51d99615d0849de9470,INCLUDE_GIT
gemma_2_2b_it__java__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_summary.json,experiments/core_400/gemma_2_2b_it/java/zs/assessment/automatic_summary.json,2a618829e0c3a8273af71b4b6c0dfad0e2c82439bc8bc7d9f19a06f356385f3f,2a618829e0c3a8273af71b4b6c0dfad0e2c82439bc8bc7d9f19a06f356385f3f,INCLUDE_GIT
gemma_2_2b_it__java__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_code_grounded_detailed.jsonl,experiments/core_400/gemma_2_2b_it/java/zs/assessment/code_grounded_detailed.jsonl,1e1fd722a65622dac0cfa9ac3a3e28cd5d1a8f0dee433bf888556c4b7c28330c,1e1fd722a65622dac0cfa9ac3a3e28cd5d1a8f0dee433bf888556c4b7c28330c,INCLUDE_GIT
gemma_2_2b_it__java__zs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2_code_grounded_summary.json,experiments/core_400/gemma_2_2b_it/java/zs/assessment/code_grounded_summary.json,d8af0cbca9b4a2682b57661ac5c17c31645977c7f25573cb8e8e477cbd59a747,d8af0cbca9b4a2682b57661ac5c17c31645977c7f25573cb8e8e477cbd59a747,INCLUDE_GIT
gemma_2_2b_it__javascript__fs,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1.jsonl,experiments/core_400/gemma_2_2b_it/javascript/fs/generation/raw_generations.jsonl,78439976d5d1e4b2bdb370c52e7bdfa111043f0a532904573d571e6a32374ee1,78439976d5d1e4b2bdb370c52e7bdfa111043f0a532904573d571e6a32374ee1,INCLUDE_GIT
gemma_2_2b_it__javascript__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/automatic_detailed.jsonl,1ac572703c2819f7f87b86fc8655e43bcbb36ce957eb32a8b5f13d1cdd62955d,1ac572703c2819f7f87b86fc8655e43bcbb36ce957eb32a8b5f13d1cdd62955d,INCLUDE_GIT
gemma_2_2b_it__javascript__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_summary.json,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/automatic_summary.json,958803cac4d812b6f0d99b0d0052df55c2ab4040ebd981e810305087706bb1e7,958803cac4d812b6f0d99b0d0052df55c2ab4040ebd981e810305087706bb1e7,INCLUDE_GIT
gemma_2_2b_it__javascript__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/code_grounded_detailed.jsonl,ef3001ce7284cf7814e89173547b6f35cbfc8a101d0d82b6dda08c73cf3d1574,ef3001ce7284cf7814e89173547b6f35cbfc8a101d0d82b6dda08c73cf3d1574,INCLUDE_GIT
gemma_2_2b_it__javascript__fs,code_grounded_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_code_grounded_summary.json,experiments/core_400/gemma_2_2b_it/javascript/fs/assessment/code_grounded_summary.json,8a8d6052a8f8aa26366be19f55b14c636f98f571c7e2dc3e3d816bb8e3c61627,8a8d6052a8f8aa26366be19f55b14c636f98f571c7e2dc3e3d816bb8e3c61627,INCLUDE_GIT
gemma_2_2b_it__javascript__os,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1.jsonl,experiments/core_400/gemma_2_2b_it/javascript/os/generation/raw_generations.jsonl,3e070fbaaf2779e21ed409531eb01869d54ee9f2742af37e9516b7592ae9c308,3e070fbaaf2779e21ed409531eb01869d54ee9f2742af37e9516b7592ae9c308,INCLUDE_GIT
gemma_2_2b_it__javascript__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/automatic_detailed.jsonl,79c362933e09573a081af1bb73483c4c076e4557ee678b9cc974955d842fd1ae,79c362933e09573a081af1bb73483c4c076e4557ee678b9cc974955d842fd1ae,INCLUDE_GIT
gemma_2_2b_it__javascript__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_summary.json,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/automatic_summary.json,d120f53bcb8bd7dc4747287fb4e572556cdc2d8e00facfd3085c16bcc6f3c8eb,d120f53bcb8bd7dc4747287fb4e572556cdc2d8e00facfd3085c16bcc6f3c8eb,INCLUDE_GIT
gemma_2_2b_it__javascript__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/gemma_2_2b_it_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/code_grounded_detailed.jsonl,1d7a6cfcc4fe06f70f4056dcc45a75a81cdab1ddc4472cbb7f0a65537edd56bc,1d7a6cfcc4fe06f70f4056dcc45a75a81cdab1ddc4472cbb7f0a65537edd56bc,INCLUDE_GIT
gemma_2_2b_it__javascript__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/gemma_2_2b_it_P1_one_shot_javascript_400_v1_correctness.json_summary.json,experiments/core_400/gemma_2_2b_it/javascript/os/assessment/code_grounded_summary.json,4d3b8b6752e14e0cb195d2eb650490515a042410f2b7cb3d34963feffd56b601,4d3b8b6752e14e0cb195d2eb650490515a042410f2b7cb3d34963feffd56b601,INCLUDE_GIT
gemma_2_2b_it__javascript__zs,raw_generation,outputs/raw_generations/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2.jsonl,experiments/core_400/gemma_2_2b_it/javascript/zs/generation/raw_generations.jsonl,0a63fd7edee9d7b250ae7a0f272bdaba6b220d7a48b5b75cfdeae529d8406e7c,0a63fd7edee9d7b250ae7a0f272bdaba6b220d7a48b5b75cfdeae529d8406e7c,INCLUDE_GIT
gemma_2_2b_it__javascript__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/zs/assessment/automatic_detailed.jsonl,52f6fee3120f75409036a8fc5a384fbb0bbaf8f763eb1ec077861f1bb0644d9e,52f6fee3120f75409036a8fc5a384fbb0bbaf8f763eb1ec077861f1bb0644d9e,INCLUDE_GIT
gemma_2_2b_it__javascript__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2_summary.json,experiments/core_400/gemma_2_2b_it/javascript/zs/assessment/automatic_summary.json,0dd4dc0084fbf5bed711ecf2a8d94c5111e3b804ab806d118e35d1c7743ed1d6,0dd4dc0084fbf5bed711ecf2a8d94c5111e3b804ab806d118e35d1c7743ed1d6,INCLUDE_GIT
gemma_2_2b_it__javascript__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2_code_grounded_detailed.jsonl,experiments/core_400/gemma_2_2b_it/javascript/zs/assessment/code_grounded_detailed.jsonl,aa4cd873eb47def950ab4b850e373fff332e8941e15162ad076b25f8fc0c5515,aa4cd873eb47def950ab4b850e373fff332e8941e15162ad076b25f8fc0c5515,INCLUDE_GIT
