duplicate_group,sha256,group_size,size_bytes,source_relative_path
390,9b0a4ef547abb96cc783ec0121e6b5d20924896dea99b794660181b4f9c3346c,3,1109,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_3_codex_P1_zero_shot_python_10_smoke_v1_summary.json
390,9b0a4ef547abb96cc783ec0121e6b5d20924896dea99b794660181b4f9c3346c,3,1109,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_3_codex_P1_zero_shot_python_10_smoke_v1_summary.json
391,9b1e13d133d7abff36d4e654ac5302253c277d3f7e09911a4ae8dfab94950b42,3,1271,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_code_grounded_summary.json
391,9b1e13d133d7abff36d4e654ac5302253c277d3f7e09911a4ae8dfab94950b42,3,1271,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_code_grounded_summary.json
391,9b1e13d133d7abff36d4e654ac5302253c277d3f7e09911a4ae8dfab94950b42,3,1271,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_code_grounded_summary.json
392,9c2944409bff8e4afca914527de9d4562726fd53b1f3f96603cd0f8962bec77d,3,1095,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_summary.json
392,9c2944409bff8e4afca914527de9d4562726fd53b1f3f96603cd0f8962bec77d,3,1095,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_summary.json
392,9c2944409bff8e4afca914527de9d4562726fd53b1f3f96603cd0f8962bec77d,3,1095,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_one_shot_python_400_v1_summary.json
393,9c6bdbab72b652e7965e10449805e587f4d9ff279707ff505661b95e739dfe3f,3,1290,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_code_grounded_summary.json
393,9c6bdbab72b652e7965e10449805e587f4d9ff279707ff505661b95e739dfe3f,3,1290,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_code_grounded_summary.json
393,9c6bdbab72b652e7965e10449805e587f4d9ff279707ff505661b95e739dfe3f,3,1290,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_code_grounded_summary.json
394,9d02e1aafb77f31be739f124ece332bd7fe29bcc4b042c81aa8ab70b34f9fd90,3,344008,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl
394,9d02e1aafb77f31be739f124ece332bd7fe29bcc4b042c81aa8ab70b34f9fd90,3,344008,outputs/segregated_results/open-source-lora/_long_paths/9e505b72d399_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl
394,9d02e1aafb77f31be739f124ece332bd7fe29bcc4b042c81aa8ab70b34f9fd90,3,344008,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl
395,9da3b8e4a765de211533122c8ed754efdeffeca615a5c980c605c30cbba28c40,3,221005,outputs/raw_generations/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1.jsonl
395,9da3b8e4a765de211533122c8ed754efdeffeca615a5c980c605c30cbba28c40,3,221005,outputs/segregated_results/open-source-lora/_long_paths/915102c223dd_codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1.jsonl
395,9da3b8e4a765de211533122c8ed754efdeffeca615a5c980c605c30cbba28c40,3,221005,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1.jsonl
396,9ef737e739aa82a641967903af9a556bb173f0599356ef7caf308df20b9bb6d7,3,399338,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_greedy_v1_code_grounded_detailed.jsonl
396,9ef737e739aa82a641967903af9a556bb173f0599356ef7caf308df20b9bb6d7,3,399338,outputs/segregated_results/open-source-base/_long_paths/1a8e71020e29_qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_greedy_v1_code_grounded_detailed.jsonl
396,9ef737e739aa82a641967903af9a556bb173f0599356ef7caf308df20b9bb6d7,3,399338,outputs/segregated_results/open-source-base/may2026_legacy/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_greedy_v1_code_grounded_detailed.jsonl
397,a0055b47395ad018046726ea547baa848f163684b4e281083ab68324342c704b,3,1174,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_summary.json
397,a0055b47395ad018046726ea547baa848f163684b4e281083ab68324342c704b,3,1174,outputs/segregated_results/open-source-lora/_long_paths/52a9cc8133b2_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_summary.json
397,a0055b47395ad018046726ea547baa848f163684b4e281083ab68324342c704b,3,1174,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_summary.json
398,a2e8aa3da24418faf7abe0ca37d91d112fd71aa2567b3de830e4194c583c8474,3,352416,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_detailed.jsonl
398,a2e8aa3da24418faf7abe0ca37d91d112fd71aa2567b3de830e4194c583c8474,3,352416,outputs/segregated_results/open-source-lora/_long_paths/0fb6fd599eba_codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_detailed.jsonl
398,a2e8aa3da24418faf7abe0ca37d91d112fd71aa2567b3de830e4194c583c8474,3,352416,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_detailed.jsonl
399,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,3,1320,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
399,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,3,1320,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
399,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,3,1320,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
400,a56d6260e78a53635bc1531dad2bef221f3bbcc7619c6540bf95c2723da0eb49,3,338536,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl
400,a56d6260e78a53635bc1531dad2bef221f3bbcc7619c6540bf95c2723da0eb49,3,338536,outputs/segregated_results/open-source-lora/_long_paths/8e441d243530_codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl
400,a56d6260e78a53635bc1531dad2bef221f3bbcc7619c6540bf95c2723da0eb49,3,338536,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl
401,a584a09f4924154085577058321de2b1b0cf16fd8ea8225404dccbaebbb9318c,3,1118,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json
401,a584a09f4924154085577058321de2b1b0cf16fd8ea8225404dccbaebbb9318c,3,1118,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json
401,a584a09f4924154085577058321de2b1b0cf16fd8ea8225404dccbaebbb9318c,3,1118,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json
402,a5a31d0b408b7c4849438fcc1abcba1491d9fc816b97eac4547d048c0bdb3174,3,325275,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
402,a5a31d0b408b7c4849438fcc1abcba1491d9fc816b97eac4547d048c0bdb3174,3,325275,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
402,a5a31d0b408b7c4849438fcc1abcba1491d9fc816b97eac4547d048c0bdb3174,3,325275,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
403,a7c141e401e2dbb63c9e3674ed747c35f0e26fb62793f1b27d97e42b6ea84a2d,3,109427,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/plots/model_language_structural/Qwen_Qwen2.5-1.5B-Instruct_javascript_structural.png
403,a7c141e401e2dbb63c9e3674ed747c35f0e26fb62793f1b27d97e42b6ea84a2d,3,109427,outputs/segregated_results/open-source-base/_long_paths/add866e89b29_Qwen_Qwen2.5-1.5B-Instruct_javascript_structural.png
403,a7c141e401e2dbb63c9e3674ed747c35f0e26fb62793f1b27d97e42b6ea84a2d,3,109427,outputs/segregated_results/open-source-base/may2026/final-results-tables-and-plots/plots/model_language_structural/Qwen_Qwen2.5-1.5B-Instruct_javascript_structural.png
404,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,3,1290,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json
404,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,3,1290,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json
404,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,3,1290,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json
405,a8a6a068f383d2f00856ffad9cf6c114b2cfbcb2f6a87afe24c3cba8c49e31a4,3,1106,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_summary.json
405,a8a6a068f383d2f00856ffad9cf6c114b2cfbcb2f6a87afe24c3cba8c49e31a4,3,1106,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_summary.json
405,a8a6a068f383d2f00856ffad9cf6c114b2cfbcb2f6a87afe24c3cba8c49e31a4,3,1106,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1_summary.json
406,ab840f851a8c0a99fec8f1a344c9362c39369c06e40dd7fee55be12dcc190058,3,339607,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl
406,ab840f851a8c0a99fec8f1a344c9362c39369c06e40dd7fee55be12dcc190058,3,339607,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl
406,ab840f851a8c0a99fec8f1a344c9362c39369c06e40dd7fee55be12dcc190058,3,339607,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl
407,ac61039430536d18bece2602e8a31cc872ee16fe40a42fec54e0edee9a68b3ca,3,11188,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/tables/thesis_ready_main_table.csv
407,ac61039430536d18bece2602e8a31cc872ee16fe40a42fec54e0edee9a68b3ca,3,11188,outputs/final_results/thesis_tables/thesis_ready_main_table.csv
407,ac61039430536d18bece2602e8a31cc872ee16fe40a42fec54e0edee9a68b3ca,3,11188,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/tables/thesis_ready_main_table.csv
408,ac76040b4a54dbdd7ac814d95eb6dcecc41e3ba951254b2f0032fd4e75ee22f9,3,370136,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/plots/per_language_prompt_trends/parameter_coverage/python_parameter_coverage_prompt_trend.png
408,ac76040b4a54dbdd7ac814d95eb6dcecc41e3ba951254b2f0032fd4e75ee22f9,3,370136,outputs/segregated_results/shared-aggregate/_long_paths/c1f412c6a7a5_python_parameter_coverage_prompt_trend.png
408,ac76040b4a54dbdd7ac814d95eb6dcecc41e3ba951254b2f0032fd4e75ee22f9,3,370136,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/plots/per_language_prompt_trends/parameter_coverage/python_parameter_coverage_prompt_trend.png
409,acb16e827089e77f00245f0aafa3b1d06540458db12c168cec0fd94597968075,3,1318,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t02_p09_k50_v1_code_grounded_summary.json
409,acb16e827089e77f00245f0aafa3b1d06540458db12c168cec0fd94597968075,3,1318,outputs/segregated_results/open-source-base/_long_paths/c6d21a1cb433_qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t02_p09_k50_v1_code_grounded_summa.json
409,acb16e827089e77f00245f0aafa3b1d06540458db12c168cec0fd94597968075,3,1318,outputs/segregated_results/open-source-base/may2026_legacy/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t02_p09_k50_v1_code_grounded_summary.json
410,ad6cc2fe2e66d3f59b8a99b8da87adcadb3671516d4b5236235fe8ab728e7215,3,1192,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_summary.json
410,ad6cc2fe2e66d3f59b8a99b8da87adcadb3671516d4b5236235fe8ab728e7215,3,1192,outputs/segregated_results/open-source-lora/_long_paths/270741d35bb9_codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_summary.json
410,ad6cc2fe2e66d3f59b8a99b8da87adcadb3671516d4b5236235fe8ab728e7215,3,1192,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_summary.json
411,b0829e27dfd093d8061a6738fd0f5a4ff56e1ce4d2a5bcf7a2a4a05f2a5b3313,3,333680,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl
411,b0829e27dfd093d8061a6738fd0f5a4ff56e1ce4d2a5bcf7a2a4a05f2a5b3313,3,333680,outputs/segregated_results/open-source-lora/_long_paths/72a1090ffca3_gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl
411,b0829e27dfd093d8061a6738fd0f5a4ff56e1ce4d2a5bcf7a2a4a05f2a5b3313,3,333680,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl
412,b0d9c75263587906e0dea868abae420f90a08977a4dc110a73075692e8ef274d,3,1176,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_summary.json
412,b0d9c75263587906e0dea868abae420f90a08977a4dc110a73075692e8ef274d,3,1176,outputs/segregated_results/open-source-lora/_long_paths/394c99e547f8_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_summary.json
412,b0d9c75263587906e0dea868abae420f90a08977a4dc110a73075692e8ef274d,3,1176,outputs/segregated_results/open-source-lora/may2026/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_summary.json
413,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,3,342041,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl
413,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,3,342041,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl
413,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,3,342041,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl
414,b4583b190f9a9eca320bae76ae7196da862a3925404eff9c3516180b1f1a4448,3,1073,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_summary.json
414,b4583b190f9a9eca320bae76ae7196da862a3925404eff9c3516180b1f1a4448,3,1073,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_summary.json
414,b4583b190f9a9eca320bae76ae7196da862a3925404eff9c3516180b1f1a4448,3,1073,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_summary.json
415,b50476156c3b37ee80dd082da18ee0fb476c049edea09741acf053f4ba18a515,3,1105,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json
415,b50476156c3b37ee80dd082da18ee0fb476c049edea09741acf053f4ba18a515,3,1105,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json
415,b50476156c3b37ee80dd082da18ee0fb476c049edea09741acf053f4ba18a515,3,1105,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json
416,b54187c8f63cb7b58e7c320e1645017f4bee71b3bf878780930879a3280073c3,3,1118,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json
416,b54187c8f63cb7b58e7c320e1645017f4bee71b3bf878780930879a3280073c3,3,1118,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json
416,b54187c8f63cb7b58e7c320e1645017f4bee71b3bf878780930879a3280073c3,3,1118,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json
417,b660571da7eefb87bb149470d1215585943df2d2e1b3457413b3c65af054b10a,3,619,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/tables/language_level_averages.csv
417,b660571da7eefb87bb149470d1215585943df2d2e1b3457413b3c65af054b10a,3,619,outputs/final_results/thesis_tables/language_level_averages.csv
417,b660571da7eefb87bb149470d1215585943df2d2e1b3457413b3c65af054b10a,3,619,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/tables/language_level_averages.csv
418,b733091597042f9e242c8630373bd82046db30ea839cca5df09b55cd6be7f5ee,3,366866,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_3_codex_P1_zero_shot_java_400_v1_detailed.jsonl
418,b733091597042f9e242c8630373bd82046db30ea839cca5df09b55cd6be7f5ee,3,366866,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_3_codex_P1_zero_shot_java_400_v1_detailed.jsonl
418,b733091597042f9e242c8630373bd82046db30ea839cca5df09b55cd6be7f5ee,3,366866,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_3_codex_P1_zero_shot_java_400_v1_detailed.jsonl
419,b758f47a0303255152eff48920c3e1bedc99ed1b28d1eedab6fee0eab6fc0b3a,3,19344,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/tables/top10_models_per_language_by_coverage.csv
419,b758f47a0303255152eff48920c3e1bedc99ed1b28d1eedab6fee0eab6fc0b3a,3,19344,outputs/final_results/thesis_tables/top10_models_per_language_by_coverage.csv
419,b758f47a0303255152eff48920c3e1bedc99ed1b28d1eedab6fee0eab6fc0b3a,3,19344,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/tables/top10_models_per_language_by_coverage.csv
420,b863490c9ca2439c5280e5ca1bf2bb715f4a423f0b09b5a98c1df71aee275de4,3,322626,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
420,b863490c9ca2439c5280e5ca1bf2bb715f4a423f0b09b5a98c1df71aee275de4,3,322626,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
420,b863490c9ca2439c5280e5ca1bf2bb715f4a423f0b09b5a98c1df71aee275de4,3,322626,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
421,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,3,1306,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json
421,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,3,1306,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json
421,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,3,1306,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json
422,bc16c7255d58e03881f7c5e13a5bd9ef538c2a4c23c9f415b911a50f2ac4a4a1,3,343562,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_4_P1_zero_shot_javascript_400_v1_detailed.jsonl
422,bc16c7255d58e03881f7c5e13a5bd9ef538c2a4c23c9f415b911a50f2ac4a4a1,3,343562,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_4_P1_zero_shot_javascript_400_v1_detailed.jsonl
422,bc16c7255d58e03881f7c5e13a5bd9ef538c2a4c23c9f415b911a50f2ac4a4a1,3,343562,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_4_P1_zero_shot_javascript_400_v1_detailed.jsonl
423,bc43ca404a12faa2b17210d8e1e2e953d5b1d8121f7d6aa9177dbcd8725e4ce6,3,1287,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_code_grounded_summary.json
423,bc43ca404a12faa2b17210d8e1e2e953d5b1d8121f7d6aa9177dbcd8725e4ce6,3,1287,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_code_grounded_summary.json
423,bc43ca404a12faa2b17210d8e1e2e953d5b1d8121f7d6aa9177dbcd8725e4ce6,3,1287,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1_code_grounded_summary.json
424,bd9b24a16290587bfefd43b4e360f3e39e0bd4f9517d5cac0d20bf3e93cdb1a2,3,602,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/tables/prompt_level_averages.csv
424,bd9b24a16290587bfefd43b4e360f3e39e0bd4f9517d5cac0d20bf3e93cdb1a2,3,602,outputs/final_results/thesis_tables/prompt_level_averages.csv
424,bd9b24a16290587bfefd43b4e360f3e39e0bd4f9517d5cac0d20bf3e93cdb1a2,3,602,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/tables/prompt_level_averages.csv
425,c0af236f94af2d5c8e180b6441fe078116bce2b72416919cca1686a663c016b9,3,188472,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/plots/model_language_structural/qwen25_coder_1_5b_instruct_lora_multilang_python_structural.png
425,c0af236f94af2d5c8e180b6441fe078116bce2b72416919cca1686a663c016b9,3,188472,outputs/segregated_results/open-source-lora/_long_paths/3f7f1e448292_qwen25_coder_1_5b_instruct_lora_multilang_python_structural.png
425,c0af236f94af2d5c8e180b6441fe078116bce2b72416919cca1686a663c016b9,3,188472,outputs/segregated_results/open-source-lora/may2026/final-results-tables-and-plots/plots/model_language_structural/qwen25_coder_1_5b_instruct_lora_multilang_python_structural.png
426,c0b7275e47c474d513d85b92d111773ee7d3e833e3596a2a5562e565a5086126,3,1331,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_code_grounded_summary.json
426,c0b7275e47c474d513d85b92d111773ee7d3e833e3596a2a5562e565a5086126,3,1331,outputs/segregated_results/open-source-base/_long_paths/b519b7c2b6ec_qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_code_grounded_summary.json
426,c0b7275e47c474d513d85b92d111773ee7d3e833e3596a2a5562e565a5086126,3,1331,outputs/segregated_results/open-source-base/may2026_legacy/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_code_grounded_summary.json
427,c24a289fc9b756dd17a14920db5e5270d85873bb4eb318bb6dffc2b72f3c919c,3,226574,outputs/raw_generations/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl
427,c24a289fc9b756dd17a14920db5e5270d85873bb4eb318bb6dffc2b72f3c919c,3,226574,outputs/segregated_results/open-source-lora/_long_paths/1b79b5aa920d_gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl
427,c24a289fc9b756dd17a14920db5e5270d85873bb4eb318bb6dffc2b72f3c919c,3,226574,outputs/segregated_results/open-source-lora/raw/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl
428,c34148472cbe25b5fa7637a0463801abd3f789ee8ed050e9248fa1a5a17a6fc8,3,433698,outputs/evaluation-and-correctness-may2026/final-results-tables-and-plots/plots/bertscore_by_model/javascript_bertscore_by_model.png
428,c34148472cbe25b5fa7637a0463801abd3f789ee8ed050e9248fa1a5a17a6fc8,3,433698,outputs/segregated_results/shared-aggregate/evaluation-and-correctness-may2026/final-results-tables-and-plots/plots/bertscore_by_model/javascript_bertscore_by_model.png
428,c34148472cbe25b5fa7637a0463801abd3f789ee8ed050e9248fa1a5a17a6fc8,3,433698,outputs/segregated_results/shared-aggregate/may2026/final-results-tables-and-plots/plots/bertscore_by_model/javascript_bertscore_by_model.png
429,c4be04541ce10590ed5311191437456d904299f4b1a502c87d4edca3150e3bb2,3,1111,outputs/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_summary.json
429,c4be04541ce10590ed5311191437456d904299f4b1a502c87d4edca3150e3bb2,3,1111,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_summary.json
