absolute_source_path,source_relative_path,filename,extension,size_bytes,modified_timestamp_utc,sha256,mime_or_logical_type,implementation_stage,candidate_model_slug,candidate_language,candidate_prompt_regime,candidate_sample_count,candidate_artefact_type,diagnostic_markers,credential_or_private_risk,absolute_path_count,proposed_destination,publication_action,rationale,confidence_level,manual_review
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_detailed.jsonl,.jsonl,423800,2026-05-11T19:53:54.756917+00:00,9227c86f2bcadb62e6db2e8e4ac54c28ab807aa23a11eed5f04e0cc421a5e62d,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,8,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_summary.json,.json,2107,2026-05-11T19:53:54.774362+00:00,249f96b737e492a2cd15e5a19590a1b4f38361efd08ca3b89a7a160b9fa5c885,application/json,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_detailed.jsonl,.jsonl,25037,2026-05-11T20:00:46.198083+00:00,d89870d0b851d8c288fcb1523523cdc03c702bd09a9bd57610c436f5dfdd6ee0,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_20_summary.json,.json,1142,2026-05-11T20:00:46.208089+00:00,ad2a5a2fd2e0ad82ce50b6b9313ca4e917a709a598fb1f5c3e0a7824940ef193,application/json,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_detailed.jsonl,.jsonl,394624,2026-05-11T20:00:29.712744+00:00,c7b66d695af90bf726a190319c406f4ee52f85861a06ecd0187b0d990d36afd8,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,5,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300_ZS_summary.json,.json,2104,2026-05-11T20:00:29.721749+00:00,115a108b1f3ec71367c97172bd334037ae8b00c9b800b8d5071005636adef56e,application/json,unknown,qwen2_5_coder_1_5b_instruct,,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_detailed.jsonl,.jsonl,990429,2026-05-11T20:06:45.956798+00:00,d7fc117b38a65c0e1516820beac49540c9e9cb1ef0587dbcf154c4f5514dbe6b,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,1000,unknown_manual_review,,,27,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json,.json,1129,2026-05-11T20:06:45.965798+00:00,1d2bd07237efb6dd31240d939b8ffb669cc3c8ab7b65c297773ec8ee9543bb0a,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,1000,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_detailed.jsonl,.jsonl,97660,2026-05-11T20:07:45.430825+00:00,feabf8aea6ffd69887ccdddfb2129c17770131c705a47899e11e1af184053e4b,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,100,unknown_manual_review,,,3,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json,.json,1123,2026-05-11T20:07:45.440825+00:00,cc51e5bdb28a19844a0df3facec2342cd8aae9cd063b47d4140e5afcb1f7d9ec,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,100,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_detailed.jsonl,.jsonl,1188180,2026-05-11T20:15:17.324231+00:00,fa4f812aa9b8139c32ac14b3e0ee1af79b83a225f8c3daa11aee26108fb0ba10,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,46,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json,.json,1138,2026-05-11T20:15:17.335238+00:00,a640b522d2e68f8b34c1b5be54ba4cc3cb15feb82ee2f06e07be252486cd14fd,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_detailed.jsonl,.jsonl,937,2026-05-11T20:15:25.855529+00:00,dcce2b6b43048086a69ab28603bf0310edbc5a713b5d628187c322ba3ddaf4c4,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_summary.json,.json,1081,2026-05-11T20:15:25.862612+00:00,07af0f94b0089256cec36d66b3a01cdee810d373c56b18eddce0517cfaecec95,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_detailed.jsonl,.jsonl,196851,2026-05-11T20:17:12.803459+00:00,53ca2b2964c7eb8d5422bb161c92a8ff7b2bd89d9922327b3ae3811f9f51fe8d,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,200,unknown_manual_review,,,7,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json,.json,1121,2026-05-11T20:17:12.814462+00:00,1d41e4be89434acd6bbb33d811153d970c45127b6cdc47bac22fe3707d983ebc,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,200,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,.jsonl,295379,2026-05-11T20:19:31.082314+00:00,35e022c6e764621f4294c5fbc1d2cc30fdc87c5abb5d8363bf959cc8157c94f1,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,300,unknown_manual_review,,,14,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json,.json,1144,2026-05-11T20:19:31.092317+00:00,eaeefb6a51c131c0b6cdbf14a974ac8f28ea766d899d8248e78628eda31ca3ea,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_detailed.jsonl,.jsonl,396010,2026-05-11T20:21:54.090644+00:00,9d436b7623c5e6acb60ac63e64f444e2fca9b0d6fbc58f42bbd1c1a01f3ba668,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json,.json,1119,2026-05-11T20:21:54.100644+00:00,110969bc04d81bd31e9c4b92b8d982319451c0323e87856726dd806f46378134,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_detailed.jsonl,.jsonl,493008,2026-05-11T20:25:40.379689+00:00,131f6415860a349f320a39d9395c64e6e14475b641e6c5fe052070751752a24f,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,500,unknown_manual_review,,,25,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json,.json,1128,2026-05-11T20:25:40.390700+00:00,ac6db6d25fc6bb5ea19a0be1657f27e4f7062240e8fb531b405c45aa2333a010,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,500,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_detailed.jsonl,.jsonl,594494,2026-05-11T20:29:18.284913+00:00,fe7c9ce73274eb27d53b7e11ad49b39bab3675410dd705175b6fcb1a0988f4f3,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,21,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json,.json,1145,2026-05-11T20:29:18.292913+00:00,281f65d309529f4a28c4ed91e4daf3fd941561b5edd1af685b46abd0f32c90b5,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_detailed.jsonl,qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_detailed.jsonl,.jsonl,793614,2026-05-11T20:33:57.044842+00:00,8317456341915159178d095531e570f5318f8f54ce23c68e89d68a13c9d4963a,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,26,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json,qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json,.json,1131,2026-05-11T20:33:57.050843+00:00,c0d952a43bebfc2ea3f98ae0a15308a5cbea89ae8b6ac6528ba0340e8dd4db8d,application/json,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_few_shot_java_400_v1.jsonl,codegemma_2b_P1_few_shot_java_400_v1.jsonl,.jsonl,439629,2026-05-10T07:26:01.814438+00:00,072f39b9dd9b4b1fd3f322ceae310a14e938f745d5db579b2f1123225f8ba8fe,application/octet-stream,unknown,codegemma_2b,java,FS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_few_shot_javascript_400_v1.jsonl,codegemma_2b_P1_few_shot_javascript_400_v1.jsonl,.jsonl,406951,2026-05-10T03:42:02.852695+00:00,73e82d9068f1af0acefc5462fb3fb0bb53e80829f9b8a91bcd482582ab811859,application/octet-stream,unknown,codegemma_2b,javascript,FS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_few_shot_python_400_v1.jsonl,codegemma_2b_P1_few_shot_python_400_v1.jsonl,.jsonl,385159,2026-05-09T20:40:52.365363+00:00,6467f14b8028bf7a8ed9f44706de59041310c6d7b160bdd1af2ebe7c637c4182,application/octet-stream,unknown,codegemma_2b,python,FS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_one_shot_java_400_v1.jsonl,codegemma_2b_P1_one_shot_java_400_v1.jsonl,.jsonl,182193,2026-04-10T09:15:43.811590+00:00,c2d4b1096244186cfe66786ee4149d46c273e7168d85b027bab8c8dfa84d488d,application/octet-stream,unknown,codegemma_2b,java,OS,400,unknown_manual_review,,,16,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,.jsonl,171378,2026-04-10T04:11:04.078349+00:00,591e88ed44d9d9ead90b331a459e50cb1dee4e825610cd554a11d546a27cb8b1,application/octet-stream,unknown,codegemma_2b,javascript,OS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_one_shot_python_400_v1.jsonl,codegemma_2b_P1_one_shot_python_400_v1.jsonl,.jsonl,196684,2026-04-09T22:39:06.698195+00:00,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,application/octet-stream,unknown,codegemma_2b,python,OS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_zero_shot_20.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_20.jsonl,codegemma_2b_P1_zero_shot_20.jsonl,.jsonl,8037,2026-03-22T06:04:40.166301+00:00,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,application/octet-stream,unknown,codegemma_2b,,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_java_400_v1.jsonl,codegemma_2b_P1_zero_shot_java_400_v1.jsonl,.jsonl,478244,2026-05-10T18:49:50.772896+00:00,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,application/octet-stream,unknown,codegemma_2b,java,ZS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,464171,2026-05-10T21:26:59.501210+00:00,4254c5d2d793f05efba5e199387e42b14b5745a60efcdc420f237133ba802796,application/octet-stream,unknown,codegemma_2b,javascript,ZS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,.jsonl,149514,2026-03-28T16:21:56.420352+00:00,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,application/octet-stream,unknown,codegemma_2b,python,ZS,300,unknown_manual_review,,,25,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\codegemma_2b_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_python_400_v1.jsonl,codegemma_2b_P1_zero_shot_python_400_v1.jsonl,.jsonl,193218,2026-05-06T06:10:40.174934+00:00,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,application/octet-stream,unknown,codegemma_2b,python,ZS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl,gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl,.jsonl,265927,2026-05-08T00:17:37.455323+00:00,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,application/octet-stream,unknown,gemma_2_2b_it,java,FS,400,unknown_manual_review,,,14,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\gemma_2_2b_it_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/gemma_2_2b_it_P1_few_shot_javascript_400_v1.jsonl,gemma_2_2b_it_P1_few_shot_javascript_400_v1.jsonl,.jsonl,198716,2026-05-07T17:51:46.969961+00:00,78439976d5d1e4b2bdb370c52e7bdfa111043f0a532904573d571e6a32374ee1,application/octet-stream,unknown,gemma_2_2b_it,javascript,FS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\raw\gemma_2_2b_it_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/open-source-base/raw/gemma_2_2b_it_P1_few_shot_python_400_v1.jsonl,gemma_2_2b_it_P1_few_shot_python_400_v1.jsonl,.jsonl,195437,2026-05-06T23:24:31.075431+00:00,160877038964c434474547fd938660b13f0a1ed7524aa57476c2c379bca55ce5,application/octet-stream,unknown,gemma_2_2b_it,python,FS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
