absolute_source_path,source_relative_path,filename,extension,size_bytes,modified_timestamp_utc,sha256,mime_or_logical_type,implementation_stage,candidate_model_slug,candidate_language,candidate_prompt_regime,candidate_sample_count,candidate_artefact_type,diagnostic_markers,credential_or_private_risk,absolute_path_count,proposed_destination,publication_action,rationale,confidence_level,manual_review
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_few_shot_python_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_few_shot_python_400_v1.jsonl,codegemma_2b_P1_few_shot_python_400_v1.jsonl,.jsonl,385159,2026-05-09T20:40:52.365363+00:00,6467f14b8028bf7a8ed9f44706de59041310c6d7b160bdd1af2ebe7c637c4182,application/octet-stream,model_execution,codegemma_2b,python,FS,400,raw_generation,,,100,experiments/core_400/codegemma_2b/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_one_shot_java_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_one_shot_java_400_v1.jsonl,codegemma_2b_P1_one_shot_java_400_v1.jsonl,.jsonl,182193,2026-04-10T09:15:43.811590+00:00,c2d4b1096244186cfe66786ee4149d46c273e7168d85b027bab8c8dfa84d488d,application/octet-stream,model_execution,codegemma_2b,java,OS,400,raw_generation,,,16,experiments/core_400/codegemma_2b/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,.jsonl,171378,2026-04-10T04:11:04.078349+00:00,591e88ed44d9d9ead90b331a459e50cb1dee4e825610cd554a11d546a27cb8b1,application/octet-stream,model_execution,codegemma_2b,javascript,OS,400,raw_generation,,,13,experiments/core_400/codegemma_2b/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_one_shot_python_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_one_shot_python_400_v1.jsonl,codegemma_2b_P1_one_shot_python_400_v1.jsonl,.jsonl,196684,2026-04-09T22:39:06.698195+00:00,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,application/octet-stream,model_execution,codegemma_2b,python,OS,400,raw_generation,,,15,experiments/core_400/codegemma_2b/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_zero_shot_20.jsonl,outputs/raw_generations/codegemma_2b_P1_zero_shot_20.jsonl,codegemma_2b_P1_zero_shot_20.jsonl,.jsonl,8037,2026-03-22T06:04:40.166301+00:00,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,application/octet-stream,model_execution,codegemma_2b,,ZS,,raw_generation,,,0,,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_zero_shot_java_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_zero_shot_java_400_v1.jsonl,codegemma_2b_P1_zero_shot_java_400_v1.jsonl,.jsonl,478244,2026-05-10T18:49:50.772896+00:00,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,application/octet-stream,model_execution,codegemma_2b,java,ZS,400,raw_generation,,,100,experiments/core_400/codegemma_2b/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,464171,2026-05-10T21:26:59.501210+00:00,4254c5d2d793f05efba5e199387e42b14b5745a60efcdc420f237133ba802796,application/octet-stream,model_execution,codegemma_2b,javascript,ZS,400,raw_generation,,,100,experiments/core_400/codegemma_2b/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,outputs/raw_generations/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl,.jsonl,149514,2026-03-28T16:21:56.420352+00:00,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,application/octet-stream,model_execution,codegemma_2b,python,ZS,300,raw_generation,,,25,experiments/core_400/codegemma_2b/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\codegemma_2b_P1_zero_shot_python_400_v1.jsonl,outputs/raw_generations/codegemma_2b_P1_zero_shot_python_400_v1.jsonl,codegemma_2b_P1_zero_shot_python_400_v1.jsonl,.jsonl,193218,2026-05-06T06:10:40.174934+00:00,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,application/octet-stream,model_execution,codegemma_2b,python,ZS,400,raw_generation,,,15,experiments/core_400/codegemma_2b/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_few_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_few_shot_java_400_v1.jsonl,deepseek_chat_P1_few_shot_java_400_v1.jsonl,.jsonl,239830,2026-05-03T15:36:08.633821+00:00,9518a14efa370f2f6f59ee71ade022b262f2921443373ae8072cf1d87160871d,application/octet-stream,model_execution,deepseek_chat_v3_2,java,FS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/java/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_few_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1.jsonl,deepseek_chat_P1_few_shot_javascript_400_v1.jsonl,.jsonl,214790,2026-05-03T05:18:27.690123+00:00,7d348408773403a67f7ab3e815371466524b7e27f29e9ae7ccad436bdbaa0962,application/octet-stream,model_execution,deepseek_chat_v3_2,javascript,FS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_few_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_few_shot_python_400_v1.jsonl,deepseek_chat_P1_few_shot_python_400_v1.jsonl,.jsonl,225705,2026-05-03T05:05:52.588882+00:00,68e360e20c94c400c1174321b944a11d81a3c4e74ef010640b065fb99413aab2,application/octet-stream,model_execution,deepseek_chat_v3_2,python,FS,400,raw_generation,,,15,experiments/core_400/deepseek_chat_v3_2/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_one_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_one_shot_java_400_v1.jsonl,deepseek_chat_P1_one_shot_java_400_v1.jsonl,.jsonl,235387,2026-04-11T17:39:02.735692+00:00,ca6fcecd17345049142443e42e3aa8121d2b41d20f91cb864b859a2b10fc4318,application/octet-stream,model_execution,deepseek_chat_v3_2,java,OS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_one_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl,deepseek_chat_P1_one_shot_javascript_400_v1.jsonl,.jsonl,215050,2026-04-11T17:18:18.360052+00:00,a56a397d6858e7aa3d86b78e7ec75ccdf829273da481bc9740b34a3a80559286,application/octet-stream,model_execution,deepseek_chat_v3_2,javascript,OS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_one_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_one_shot_python_400_v1.jsonl,deepseek_chat_P1_one_shot_python_400_v1.jsonl,.jsonl,220549,2026-04-11T16:53:24.551480+00:00,c0ca545e48b93963dfdacf71c237ddd0a53d82c28177b21fd15bbed430a86447,application/octet-stream,model_execution,deepseek_chat_v3_2,python,OS,400,raw_generation,,,15,experiments/core_400/deepseek_chat_v3_2/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_zero_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_java_400_v1.jsonl,deepseek_chat_P1_zero_shot_java_400_v1.jsonl,.jsonl,233401,2026-04-11T18:37:38.946006+00:00,bb00e42153b6c66b8b51bfc93ab2e43c317d53bd3ed25ec2d6d1d3db6ca87924,application/octet-stream,model_execution,deepseek_chat_v3_2,java,ZS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl,deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,220681,2026-04-11T18:20:00.218073+00:00,8ed5d09e4e7880b8132124fbfa3c5fbf911e87f961564248ed23502923fcf7f0,application/octet-stream,model_execution,deepseek_chat_v3_2,javascript,ZS,400,raw_generation,,,13,experiments/core_400/deepseek_chat_v3_2/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_chat_P1_zero_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1.jsonl,deepseek_chat_P1_zero_shot_python_400_v1.jsonl,.jsonl,225095,2026-04-11T18:00:55.555628+00:00,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,application/octet-stream,model_execution,deepseek_chat_v3_2,python,ZS,400,raw_generation,,,15,experiments/core_400/deepseek_chat_v3_2/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\deepseek_reasoner_P1_zero_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1.jsonl,deepseek_reasoner_P1_zero_shot_python_400_v1.jsonl,.jsonl,8699,2026-04-18T05:15:07.451279+00:00,06f42477bdce421436509fbae9b6d4136a40b383678e167c12babbe8fd91a076,application/octet-stream,model_execution,deepseek_chat_v3_2,python,ZS,400,raw_generation,,,0,experiments/core_400/deepseek_chat_v3_2/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl,gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl,.jsonl,257733,2026-05-11T09:41:31.610304+00:00,5e1010598a14a0eaa2e7b4be67dcb3dc1127ddcfe61cd966f54ce08340e0c5a0,application/octet-stream,model_execution,gemini_3_flash,java,FS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/java/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl,gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl,.jsonl,243561,2026-05-10T10:39:00.314609+00:00,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,application/octet-stream,model_execution,gemini_3_flash,javascript,FS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_few_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1.jsonl,gemini_3_flash_preview_P1_few_shot_python_400_v1.jsonl,.jsonl,226411,2026-05-09T08:04:39.481277+00:00,279342f82f215c68a604ffa9a0a63c7f138a473e723cf0b8dec7b528600fb341,application/octet-stream,model_execution,gemini_3_flash,python,FS,400,raw_generation,,,15,experiments/core_400/gemini_3_flash/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl,gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl,.jsonl,245359,2026-05-06T13:52:14.969205+00:00,e9c4f86d070a3d493251ab9d2740ddd62eed63d8862b1cad2a36467f5fe68f64,application/octet-stream,model_execution,gemini_3_flash,java,OS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_one_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1.jsonl,gemini_3_flash_preview_P1_one_shot_javascript_400_v1.jsonl,.jsonl,227733,2026-05-04T12:03:04.256843+00:00,1ccf85501c0249ee648c8efe359a092dd1af5d8cd02e230556a86f8b263098bc,application/octet-stream,model_execution,gemini_3_flash,javascript,OS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_one_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1.jsonl,gemini_3_flash_preview_P1_one_shot_python_400_v1.jsonl,.jsonl,227208,2026-05-04T03:47:38.525990+00:00,d447b4c53c17fb2459d5b68e116fb373b826d7da9b26048fda1e335d28120726,application/octet-stream,model_execution,gemini_3_flash,python,OS,400,raw_generation,,,15,experiments/core_400/gemini_3_flash/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl,gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl,.jsonl,234893,2026-04-16T07:47:02.080825+00:00,adc0d60be8d4967253b477284617543fcb056a24365646ee58712554a74d892e,application/octet-stream,model_execution,gemini_3_flash,java,ZS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1.jsonl,gemini_3_flash_preview_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,222512,2026-04-14T17:23:15.653969+00:00,bbecdb432e1786fe0ab64e1fb2a02a430c3798a888f1c6cef71788ab849c815b,application/octet-stream,model_execution,gemini_3_flash,javascript,ZS,400,raw_generation,,,13,experiments/core_400/gemini_3_flash/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gemini_3_flash_preview_P1_zero_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1.jsonl,gemini_3_flash_preview_P1_zero_shot_python_400_v1.jsonl,.jsonl,225797,2026-04-13T09:27:47.418178+00:00,5154aaaff927fbe469ef70970b735ce7a0feeaec6e329e852211ad0d33b9ed32,application/octet-stream,model_execution,gemini_3_flash,python,ZS,400,raw_generation,,,15,experiments/core_400/gemini_3_flash/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_few_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1.jsonl,gpt_5_1_codex_P1_few_shot_javascript_400_v1.jsonl,.jsonl,2603253,2026-05-11T08:32:48.384856+00:00,4ee632e76ddb5c1200103b495e60d87d823a7a9e266f7a65ee317644cc8bd0cc,application/octet-stream,model_execution,gpt_5_1_codex,javascript,FS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl,gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl,.jsonl,2713498,2026-05-10T08:34:58.024730+00:00,40f57b52f03066e91b4c35d1d140f73af90100bad33a90e0c2be169d841cda33,application/octet-stream,model_execution,gpt_5_1_codex,python,FS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_one_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1.jsonl,gpt_5_1_codex_P1_one_shot_java_400_v1.jsonl,.jsonl,2110979,2026-05-09T16:48:20.494694+00:00,6c277bd4317fb6225f36d589be73db30e475f4dcf142419690a96b55b22cd5a9,application/octet-stream,model_execution,gpt_5_1_codex,java,OS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl,gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl,.jsonl,2239709,2026-05-08T17:31:19.005521+00:00,13fb39f9199c760bb97e1a252ee9065b5dcb199cde3e27c783cc6ae3f5ac368c,application/octet-stream,model_execution,gpt_5_1_codex,javascript,OS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl,gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl,.jsonl,2079947,2026-05-08T17:14:03.813775+00:00,7f47e4eb3e39e9a772c020ec0827e4ac032ca631ea1286a8f5912ba68caf83ec,application/octet-stream,model_execution,gpt_5_1_codex,python,OS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl,gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl,.jsonl,1811068,2026-04-18T03:48:02.026215+00:00,09ce2ec8c9fef7a28da8bc79325d248bc182edad7b9955635c11e38f1f493383,application/octet-stream,model_execution,gpt_5_1_codex,java,ZS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl,gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,1878429,2026-04-18T03:23:43.249953+00:00,128f7a332c9854352b791ce10073b794ee950ce75206e5b8da6003e061e5d85d,application/octet-stream,model_execution,gpt_5_1_codex,javascript,ZS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl,gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl,.jsonl,1794724,2026-04-18T02:11:46.354779+00:00,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,application/octet-stream,model_execution,gpt_5_1_codex,python,ZS,400,raw_generation,,,100,experiments/core_400/gpt_5_1_codex/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_P1_few_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_P1_few_shot_java_400_v1.jsonl,gpt_5_1_P1_few_shot_java_400_v1.jsonl,.jsonl,2823364,2026-05-04T02:58:35.422025+00:00,f60654bd0c0bfd6bbfa376263b09234ddc271df363ee7170b38437cccc21458f,application/octet-stream,model_execution,gpt_5_1,java,FS,400,raw_generation,,,100,experiments/core_400/gpt_5_1/java/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_P1_few_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_P1_few_shot_javascript_400_v1.jsonl,gpt_5_1_P1_few_shot_javascript_400_v1.jsonl,.jsonl,2577822,2026-05-04T03:02:43.642147+00:00,eec3806c9c253831575a93457892e99b4b3bdde7d18067c2a8e253a399c3fac4,application/octet-stream,model_execution,gpt_5_1,javascript,FS,400,raw_generation,,,100,experiments/core_400/gpt_5_1/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_P1_few_shot_python_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_P1_few_shot_python_400_v1.jsonl,gpt_5_1_P1_few_shot_python_400_v1.jsonl,.jsonl,2703181,2026-05-04T02:54:29.596939+00:00,c53ae28b24213cfb91de418262af8e5e1b15c9385be9d51b7410bf9672f82ca2,application/octet-stream,model_execution,gpt_5_1,python,FS,400,raw_generation,,,100,experiments/core_400/gpt_5_1/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_P1_one_shot_java_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_P1_one_shot_java_400_v1.jsonl,gpt_5_1_P1_one_shot_java_400_v1.jsonl,.jsonl,2088610,2026-05-03T16:36:48.406515+00:00,40a84b32386b63a8ea4f1b7ff9403fad39170945918e46616742a96d41f06de9,application/octet-stream,model_execution,gpt_5_1,java,OS,400,raw_generation,,,100,experiments/core_400/gpt_5_1/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\raw_generations\commercial-new\gpt_5_1_P1_one_shot_javascript_400_v1.jsonl,outputs/raw_generations/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1.jsonl,gpt_5_1_P1_one_shot_javascript_400_v1.jsonl,.jsonl,2217727,2026-05-08T16:30:07.150425+00:00,1570b040d4502e080ce1ca6c08c15a016f9cfcaf136dd347d6f1539f73dad420,application/octet-stream,model_execution,gpt_5_1,javascript,OS,400,raw_generation,,,100,experiments/core_400/gpt_5_1/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
