artifact_id,source_absolute_path,source_relative_path,extension,size_bytes,modified_timestamp_utc,sha256,artifact_type,model_slug,language,prompt_slug,sample_count,is_smoke,is_test,is_partial,is_duplicate,canonical_artifact_id,publication_decision,public_destination,reason
src_02274,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_one_shot_python_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_code_grounded_summary.json,.json,1288,2026-05-12T00:34:46.860665+00:00,2233bde1fdcd49e93f7e2a1790b6c7c62c8a7a4b72601d0ede055cfdffc3d30a,code_grounded_summary,gemini_3_flash,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/python/os/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02275,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_one_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_detailed.jsonl,.jsonl,336735,2026-05-11T17:25:58.187434+00:00,784a9cc5b01b43c41ba6013c3e00db1115fe2f485f2eb4fa9ae1aa2d2be10429,unknown_manual_review,gemini_3_flash,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/python/os/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02276,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_summary.json,.json,1109,2026-05-11T17:25:58.197814+00:00,715c8feea501f63c7d67ffa0ade0b3c8d0cb0839a37cf1380a3fd00048c64e9a,unknown_manual_review,gemini_3_flash,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/python/os/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02277,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,.jsonl,318636,2026-05-12T00:34:47.261207+00:00,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,code_grounded_detailed,gemini_3_flash,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02278,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json,.json,1311,2026-05-12T00:34:47.266207+00:00,7e0a0650fec3c4891ee874fb37c222f92e0f16da2fbc0959b756f6fb8987e51d,code_grounded_summary,gemini_3_flash,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02279,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_detailed.jsonl,.jsonl,335361,2026-05-11T17:29:23.430093+00:00,de956290b5a58b43f157df005775a6fd65252b25b0b0b94ac49e1f849640d4aa,unknown_manual_review,gemini_3_flash,java,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/java/zs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02280,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json,.json,1130,2026-05-11T17:29:23.442097+00:00,0b0f9372437e053b1eff4ec37276125a1264edeacbe67f0a1c2e45633b1bf20a,unknown_manual_review,gemini_3_flash,java,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/java/zs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02281,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl,.jsonl,327872,2026-05-12T00:34:47.059959+00:00,bdb45cf6b86963f628dde39ca893bec80e057bd497fc88c9e9765dd8dfdd845a,code_grounded_detailed,gemini_3_flash,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02282,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_summary.json,.json,1331,2026-05-12T00:34:47.064960+00:00,c7b627663d50d1d08ec8dacdc63cb01b1bff34c453e7d49a5070c4c76de8d815,code_grounded_summary,gemini_3_flash,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02283,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl,.jsonl,339607,2026-05-11T17:27:32.649933+00:00,ab840f851a8c0a99fec8f1a344c9362c39369c06e40dd7fee55be12dcc190058,unknown_manual_review,gemini_3_flash,javascript,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/javascript/zs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02284,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json,.json,1118,2026-05-11T17:27:32.663934+00:00,a584a09f4924154085577058321de2b1b0cf16fd8ea8225404dccbaebbb9318c,unknown_manual_review,gemini_3_flash,javascript,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/javascript/zs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02285,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl,.jsonl,321627,2026-05-12T00:34:47.522226+00:00,870062b9f883458274ff09d034244be74b84e3b1b8fafc9af2aee463b751de1b,code_grounded_detailed,gemini_3_flash,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02286,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_summary.json,.json,1289,2026-05-12T00:34:47.526281+00:00,17bc39351f433ab069ece2954f97ef463000bad6d146f293ba5e440567f10a81,code_grounded_summary,gemini_3_flash,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02287,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_detailed.jsonl,.jsonl,334924,2026-05-11T17:31:05.218354+00:00,4d47a974b27063acb80e7eda8eb189c78f363028422281e2a873302c7a21be45,unknown_manual_review,gemini_3_flash,python,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/python/zs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02288,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json,.json,1118,2026-05-11T17:31:05.227364+00:00,b54187c8f63cb7b58e7c320e1645017f4bee71b3bf878780930879a3280073c3,unknown_manual_review,gemini_3_flash,python,zs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gemini_3_flash/python/zs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02289,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,.jsonl,325391,2026-05-12T16:34:49.833959+00:00,683d1f47b3bac75c72fcadca78977cd48b2aa3e9197b276f632a839f92919585,code_grounded_detailed,gpt_5_1_codex,java,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/fs/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02290,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_summary.json,.json,1237,2026-05-12T16:34:49.840871+00:00,3799776499f887d94c00aed88129ca8b96b83ac1302d6977a37a537e8242c5f9,code_grounded_summary,gpt_5_1_codex,java,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/fs/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02291,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_detailed.jsonl,.jsonl,346625,2026-05-12T16:33:18.111014+00:00,1fbe38962552f05800039ac7a291bbc0327a4ca4561a48c831b559443769c34c,unknown_manual_review,gpt_5_1_codex,java,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/fs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02292,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_summary.json,.json,1088,2026-05-12T16:33:18.123016+00:00,67231db824685d3903c1f2767b25b53fa753ed930d1226882c992e303b8cd11f,unknown_manual_review,gpt_5_1_codex,java,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/fs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02293,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,.jsonl,327770,2026-05-12T00:34:47.826482+00:00,37fad6b3467ada1dba3aac676755702c1331439ccbe2e7303014197b5369af33,code_grounded_detailed,gpt_5_1_codex,javascript,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02294,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_summary.json,.json,1304,2026-05-12T00:34:47.833062+00:00,282f5c79f8b7cac1822cc1f3090a39e7205f473efcc7bf072f1e843c5d4935f7,code_grounded_summary,gpt_5_1_codex,javascript,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02295,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl,.jsonl,342041,2026-05-11T17:32:47.257418+00:00,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,unknown_manual_review,gpt_5_1_codex,javascript,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02296,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_summary.json,.json,1121,2026-05-11T17:32:47.267420+00:00,3ef8dea69977ea9de1a94b6350e57a2d99d85924ecb60277ee547f86076340b4,unknown_manual_review,gpt_5_1_codex,javascript,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02297,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,.jsonl,325736,2026-05-12T00:34:48.284486+00:00,47c1094aa8908f3db5669aae5a9658191d88225116eb251954fe8f463734911b,code_grounded_detailed,gpt_5_1_codex,python,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02298,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_summary.json,.json,1270,2026-05-12T00:34:48.290484+00:00,0c70c5262870b08eebc950950f661bbca75d2c03cb803e728bb21c92158da4e8,code_grounded_summary,gpt_5_1_codex,python,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02299,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_detailed.jsonl,.jsonl,341978,2026-05-11T17:34:38.314720+00:00,120fe6dc1f89667a80d5b173e409a5713f263ea9ff23acefd574373b5020116e,unknown_manual_review,gpt_5_1_codex,python,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02300,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_summary.json,.json,1111,2026-05-11T17:34:38.322965+00:00,6f8bbb4388e8f04932f84f6d6e4d652e23fb598c673373b133fe3dc321aae3c3,unknown_manual_review,gpt_5_1_codex,python,fs,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02301,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,.jsonl,326445,2026-05-12T00:34:48.856472+00:00,2b41c1d71a39166d382dd0ace82ae2cf81d130ed390f9f2e8fe4bfd2087fbda9,code_grounded_detailed,gpt_5_1_codex,java,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02302,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json,.json,1290,2026-05-12T00:34:48.861995+00:00,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,code_grounded_summary,gpt_5_1_codex,java,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02303,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_detailed.jsonl,.jsonl,347748,2026-05-11T17:38:24.158876+00:00,57266664707467cf377d94db84d290280fbb6aae6ba86d5503805c625c581602,unknown_manual_review,gpt_5_1_codex,java,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/os/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02304,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json,.json,1105,2026-05-11T17:38:24.170878+00:00,b50476156c3b37ee80dd082da18ee0fb476c049edea09741acf053f4ba18a515,unknown_manual_review,gpt_5_1_codex,java,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/java/os/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02305,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl,.jsonl,330953,2026-05-12T00:34:48.587362+00:00,d02fb1f23ad65b69596981ebcacc002b17af63df4cdc9dfbf8dd0e1153f4f36f,code_grounded_detailed,gpt_5_1_codex,javascript,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02306,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json,.json,1306,2026-05-12T00:34:48.592362+00:00,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,code_grounded_summary,gpt_5_1_codex,javascript,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02307,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_detailed.jsonl,.jsonl,346708,2026-05-11T17:36:18.126922+00:00,2c85bbf045a77af966a7151b5104671f9db0691351292ef74b08250ac15e8ee5,unknown_manual_review,gpt_5_1_codex,javascript,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02308,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_summary.json,.json,1125,2026-05-11T17:36:18.136922+00:00,67667dee7f5ced52630ad61004685c0b3981a4a57d897318366120a5c1a2ecbc,unknown_manual_review,gpt_5_1_codex,javascript,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02309,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,.jsonl,328559,2026-05-12T00:34:49.268046+00:00,da5a79181981ba3e84dea737e8c56778c1f7d70b151512a2e5a1829fc5d105ef,code_grounded_detailed,gpt_5_1_codex,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_detailed.jsonl,authoritative selected compact public evidence
src_02310,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_summary.json,.json,1270,2026-05-12T00:34:49.274046+00:00,977512b3a1df515f1b277102ca7bf2730179c9752d2203ff639e73433f198a50,code_grounded_summary,gpt_5_1_codex,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_summary.json,authoritative selected compact public evidence
src_02311,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_detailed.jsonl,.jsonl,345974,2026-05-11T17:40:17.701322+00:00,5bdaa02a0c0a8028f1d62edd32457833d48ce7d653ae4380ae9dc854239604ad,unknown_manual_review,gpt_5_1_codex,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_detailed.jsonl,authoritative selected compact public evidence
src_02312,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_summary.json,.json,1111,2026-05-11T17:40:17.711322+00:00,25e69cd856c8d384d0709a59d82dc17e913880ef8e14b6f9f65e279977944641,unknown_manual_review,gpt_5_1_codex,python,os,400,False,False,False,,,INCLUDE_GIT,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_summary.json,authoritative selected compact public evidence
src_02313,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,.jsonl,323765,2026-05-12T00:34:49.791621+00:00,d4b6b7d4df328f11943632bfbe82ba68e308673a8ba173a3204ccdc63ed499cb,code_grounded_detailed,gpt_5_1_codex,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_02314,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\may2026\commercial-new\gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_summary.json,.json,1287,2026-05-12T00:34:49.796029+00:00,3213c98b1c2d1576701519549da55a13c0c681f99ac137cde5c3e57671033755,code_grounded_summary,gpt_5_1_codex,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
